molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_type,document_chembl_id,target_chembl_id
CHEMBL5087321,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,Inhibition,=,83.7,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5081301,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cccc(C)c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,Inhibition,=,18.2,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5087001,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccco1)[C@H]1CN2Cc2cc3c(cc21)OCO3,Inhibition,=,15.1,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5076903,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cccc([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,Inhibition,=,55.3,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5082296,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccccc1[N+](=O)[O-])[C@H]1CN2Cc2cc3c(cc21)OCO3,Inhibition,=,34.1,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5077963,COc1ccc(C(=O)O[C@H]2C=C3[C@H]4CN(Cc5cc6c(cc54)OCO6)[C@H]3C[C@@H]2OC)cc1,Inhibition,=,12.5,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5079878,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc(C)c([N+](=O)[O-])c1,Inhibition,=,30.3,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5077601,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,Inhibition,=,4.8,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5090352,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1Cl,Inhibition,=,2.3,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5086626,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1cc([N+](=O)[O-])ccc1Cl,Inhibition,=,1.8,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5070022,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)N1CCCCC1,Inhibition,=,10.9,%,,,B,CHEMBL5029165,CHEMBL220
CHEMBL5079144,COc1ccc2[nH]cc(CCNC(=O)CCNC(=O)Oc3ccc4c(c3)CN3CCc5ccccc5C3N4C)c2c1,Inhibition,=,2.3,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5081534,COc1ccc2[nH]cc(CCNC(=O)CCCCNC(=O)Oc3ccc4c(c3)CN3CCc5ccccc5C3N4C)c2c1,Inhibition,=,15.0,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5078611,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNC(=O)Oc3ccc4c(c3)CN3CCc5ccccc5C3N4C)c2c1,Inhibition,=,6.5,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5084655,COc1cc(/C=C/C(=O)NCCCCNC(=O)Oc2ccc3c(c2)CN2CCc4ccccc4C2N3C)ccc1O,Inhibition,=,7.7,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5086269,COc1cc(/C=C/C(=O)NCCCCCCNC(=O)Oc2ccc3c(c2)CN2CCc4ccccc4C2N3C)ccc1O,Inhibition,=,20.0,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5079424,CN1c2ccc(OC(=O)NCCCCNC(=O)/C=C/c3ccccc3)cc2CN2CCc3ccccc3C21,Inhibition,=,6.1,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5089028,CN1c2ccc(OC(=O)NCCCCCCNC(=O)/C=C/c3ccccc3)cc2CN2CCc3ccccc3C21,Inhibition,=,37.5,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5087359,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNC(=O)Oc1ccc3c(c1)CN1CCc4ccccc4C1N3C)O2,Inhibition,=,15.2,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5090856,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCNC(=O)Oc1ccc3c(c1)CN1CCc4ccccc4C1N3C)O2,Inhibition,=,24.1,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,Inhibition,,,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL27246,O=C(O)/C=C/c1ccccc1,Inhibition,,,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL32749,COc1cc(/C=C/C(=O)O)ccc1O,Inhibition,,,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,Inhibition,,,%,,,B,CHEMBL5032507,CHEMBL220
CHEMBL5090753,C[C@H](O)[C@H]1NC(=O)[C@@H]2NC(=O)[C@@H](NC(=O)CN)CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(O)O)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)c(I)c1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)Cc1ccc(O)cc1)CSCS2,Inhibition,=,8.9,%,,,B,CHEMBL5034007,CHEMBL220
CHEMBL4112929,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(Cl)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2C(F)F)NC1=O,Inhibition,,,%,,,B,CHEMBL5038606,CHEMBL220
CHEMBL5083017,OC[C@H]1O[C@@H](OCCCCc2ccc(O)c(/C=N/O)n2)[C@H](O)[C@@H](O)[C@@H]1O,Inhibition,=,97.0,%,,,B,CHEMBL5046293,CHEMBL220
CHEMBL2048623,Cc1cc(OC2CCS(=O)(=O)CC2)cc(C)c1-c1cccc(COc2ccc(CCC(=O)O)c(F)c2)c1,Inhibition,=,-15.0,%,,Not Active,B,CHEMBL5058642,CHEMBL220
CHEMBL5084426,COc1cnccc1Nc1nc(-c2nn(Cc3c(F)cc(OCCO)cc3F)c3ccccc23)ncc1OC,Inhibition,=,2.0,%,,Not Active,B,CHEMBL5058649,CHEMBL220
CHEMBL2152545,CCCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccccc3C1N2C,Inhibition,=,39.0,%,,,B,CHEMBL5108043,CHEMBL220
CHEMBL5183869,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCCC3)cc1)n2CCC(C)C,Inhibition,=,16.0,%,,,B,CHEMBL5108043,CHEMBL220
CHEMBL5170582,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)NCCC(C)C)ccc3n2CCC(C)C)cc1,Inhibition,=,55.0,%,,,B,CHEMBL5108043,CHEMBL220
CHEMBL5198516,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)Nc4ccccc4)ccc3n2CCC(C)C)cc1,Inhibition,=,49.0,%,,,B,CHEMBL5108043,CHEMBL220
CHEMBL5182984,CC1=Cc2c(C=O)c(O)c(C)c(O)c2CO1,Inhibition,=,-2.0,%,,,B,CHEMBL5113374,CHEMBL220
CHEMBL5182044,COC1(C)Cc2c(C=O)c(O)c(C)c(O)c2CO1,Inhibition,=,-1.0,%,,,B,CHEMBL5113374,CHEMBL220
CHEMBL5201938,CC1=Cc2c(C=O)c(O)c(Cc3c(O)c(C=O)c4c(c3O)COC(C)=C4)c(O)c2CO1,Inhibition,=,46.0,%,,,B,CHEMBL5113374,CHEMBL220
CHEMBL5185840,COC1(C)Cc2c(C=O)c(O)c(Cc3c(O)c(C=O)c4c(c3O)COC(C)(OC)C4)c(O)c2CO1,Inhibition,=,53.0,%,,,B,CHEMBL5113374,CHEMBL220
CHEMBL5177424,COC1(C)Cc2c(C=O)c(O)c(Cc3c(O)c(C=O)c4c(c3O)COC(C)=C4)c(O)c2CO1,Inhibition,=,55.0,%,,,B,CHEMBL5113374,CHEMBL220
CHEMBL5187324,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2cccs2)nc1,Inhibition,,,%,,,B,CHEMBL5113467,CHEMBL220
CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],Inhibition,=,67.0,%,,,B,CHEMBL5120744,CHEMBL220
CHEMBL5177625,COc1ccc(CCc2cc(=O)c3c(o2)[C@@H](O)[C@H](O)[C@H](O)[C@H]3OC)cc1,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL5193301,CO[C@@H]1c2c(oc(CCc3ccccc3)cc2=O)[C@H](O)[C@@H](O)[C@H]1O,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL5204447,O=c1cc(CCc2ccccc2)oc2c1[C@H](O)[C@@H](O)[C@H]1O[C@@H]21,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL5182277,COc1ccc(CCc2cc(=O)c3c(o2)[C@H]2O[C@H]2[C@@H](O)[C@@H]3O)cc1,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL5176208,COc1ccc(CCc2cc(=O)c3c(o2)[C@H]2O[C@H]2[C@@H](O)[C@@H]3O)cc1O,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL5189288,COc1ccc(CCc2cc(=O)c3c(o2)[C@@H]2O[C@@H]2[C@@H]2O[C@H]32)cc1O,Inhibition,=,17.5,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,Inhibition,=,66.7,%,,,B,CHEMBL5126554,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Inhibition,=,19.8,%,,,B,CHEMBL5131437,CHEMBL220
CHEMBL5176418,CCN(CCCCCCn1nc(-c2cc(N(C)C)ccc2O)ccc1=O)Cc1ccccc1N(C)C,Inhibition,=,81.7,%,,,B,CHEMBL5131437,CHEMBL220
CHEMBL4642183,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc4c(c3)OCO4)cs2)cc1,Inhibition,=,1.76,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5171673,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3)cs2)cc1,Inhibition,=,0.25,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5188688,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3F)cs2)cc1,Inhibition,=,-11.57,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5199688,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3C)cs2)cc1,Inhibition,=,-13.1,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5201547,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3Cl)cs2)cc1,Inhibition,=,-13.03,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5181132,COc1ccccc1C(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,Inhibition,=,2.25,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5179257,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(F)cc3)cs2)cc1,Inhibition,=,-16.38,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5181368,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(C)cc3)cs2)cc1,Inhibition,=,-13.36,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5202706,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(Cl)cc3)cs2)cc1,Inhibition,=,-6.51,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5197299,COc1ccc(C(=O)N(Cc2csc(COc3ccc(C)cc3)n2)CC(C)C)cc1,Inhibition,=,4.91,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5179814,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(F)c3)cs2)cc1,Inhibition,=,0.51,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5175228,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(C)c3)cs2)cc1,Inhibition,=,-5.65,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5188242,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(Cl)c3)cs2)cc1,Inhibition,=,-3.62,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5203782,COc1cccc(C(=O)N(Cc2csc(COc3ccc(C)cc3)n2)CC(C)C)c1,Inhibition,=,1.46,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5204627,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3c(F)cccc3F)cs2)cc1,Inhibition,=,0.18,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5189980,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccs3)cs2)cc1,Inhibition,=,-0.31,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5170728,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccco3)cs2)cc1,Inhibition,=,1.61,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5191237,CC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,Inhibition,=,19.94,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5169370,CCCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,Inhibition,=,21.17,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5198651,CCCCCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,Inhibition,=,2.55,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5205279,CCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,Inhibition,=,-2.4,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5193588,COc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc4c(c3)OCO4)cs2)cc1,Inhibition,=,-5.49,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5172666,CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,Inhibition,=,-9.02,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5207646,CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2,Inhibition,=,-9.46,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5175426,CC(C)CN(Cc1csc(COc2ccc(C(F)(F)F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,Inhibition,=,1.71,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5183433,COCc1nc(CN(CC(C)C)C(=O)c2ccc3c(c2)OCO3)cs1,Inhibition,=,4.72,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5195915,CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,Inhibition,=,12.79,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5171395,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)S(=O)(=O)c3ccccc3)cs2)cc1,Inhibition,=,11.98,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5175357,CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)S(=O)(=O)c1ccccc1,Inhibition,=,9.12,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5200488,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)S(=O)(=O)c3ccc(C)cc3)cs2)cc1,Inhibition,=,10.13,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5208084,Cc1ccc(S(=O)(=O)C(=O)N(Cc2csc(COc3ccc(F)cc3)n2)CC(C)C)cc1,Inhibition,=,14.26,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5169889,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)S(=O)(=O)c3ccc4ccccc4c3)cs2)cc1,Inhibition,=,18.67,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5191915,CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)S(=O)(=O)c1ccc2ccccc2c1,Inhibition,=,20.86,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5170436,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)S(=O)(=O)c3cccnc3)cs2)cc1,Inhibition,=,16.53,%,,,B,CHEMBL5131486,CHEMBL220
CHEMBL5195029,CN(Cc1ccccc1)Cc1ccc(CCCCCCCCO)cc1O,Inhibition,=,19.4,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5176423,CCN(CC)Cc1ccc(CCCCCCCCO)cc1O,Inhibition,=,12.4,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5192958,OCCCCCCCCc1ccc(CN2CCCC2)c(O)c1,Inhibition,=,31.1,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5183866,OCCCCCCCCc1ccc(CN2CCCCC2)c(O)c1,Inhibition,=,40.5,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5200192,OCCCCCCCCc1ccc(CN2CCSCC2)c(O)c1,Inhibition,=,12.1,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5198868,OCCCCCCCCc1ccc(CN2CCOCC2)c(O)c1,Inhibition,<,5.0,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5193219,OCCCCCCCCc1ccc(CN2CCNCC2)c(O)c1,Inhibition,<,10.0,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5180768,CN1CCN(Cc2ccc(CCCCCCCCO)cc2O)CC1,Inhibition,<,5.0,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5174556,CC(=O)N1CCN(Cc2ccc(CCCCCCCCO)cc2O)CC1,Inhibition,<,10.0,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5190179,OCCCCCCCCc1ccc(CN2CCCCCC2)c(O)c1,Inhibition,<,10.0,%,,,B,CHEMBL5136960,CHEMBL220
CHEMBL5185039,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,17.67,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5178677,Cc1ccccc1NC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,15.2,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5179673,CN(C)Cc1ccccc1NC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,12.84,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5185423,CCN(CC)Cc1ccccc1NC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,16.63,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5186019,CCCN(CCC)Cc1ccccc1NC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,14.97,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5200557,O=C(NCc1ccccc1)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,19.35,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5173939,CN(C)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,28.69,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5208367,CCCN(CCC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,Inhibition,=,7.87,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5185740,CCN(CC)Cc1cccc(CNC(=O)c2cccc(NC(=O)c3cccs3)c2)c1,Inhibition,=,15.11,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5196163,CCN(CC)Cc1ccc(CNC(=O)c2cccc(NC(=O)c3cccs3)c2)cc1,Inhibition,=,61.17,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,Inhibition,=,89.3,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5201951,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccco2)c1,Inhibition,=,20.32,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5171447,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)C2CCCCC2)c1,Inhibition,=,11.89,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5195383,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccccc2)c1,Inhibition,=,8.7,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5195228,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,14.31,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5190745,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccc(F)c2)c1,Inhibition,=,23.25,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5198770,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccccc2F)c1,Inhibition,=,11.44,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5201163,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c1,Inhibition,=,8.99,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5198895,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,Inhibition,=,3.92,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5181960,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1,Inhibition,=,16.0,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5200785,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(I)cc2)c1,Inhibition,=,7.78,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5195425,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(C)cc2)c1,Inhibition,=,20.74,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5188290,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(OC)cc2)c1,Inhibition,=,4.21,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5178120,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(OC(=O)c2cccs2)c1,Inhibition,=,4.48,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5188959,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NS(=O)(=O)c2cccs2)c1,Inhibition,=,2.27,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5190491,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(C(=O)Nc2cccs2)c1,Inhibition,=,6.25,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5174262,CCN(CC)Cc1ccccc1CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,Inhibition,=,9.99,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5201295,CCN(CC)Cc1ccccc1CNC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,Inhibition,=,12.72,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5169365,CCN(CC)Cc1ccccc1CNC(=O)c1ccc(Br)c(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,15.8,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5197490,CCN(CC)Cc1ccccc1CNC(=O)c1cc(Br)cc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,21.43,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5182498,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)ccc1Br,Inhibition,=,14.09,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5172504,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1Br,Inhibition,=,15.83,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5199323,CCN(CC)Cc1ccccc1CNC(=O)c1ccc(C)c(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,13.69,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5201089,CCN(CC)Cc1ccccc1CNC(=O)c1cc(C)cc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,22.33,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5208374,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)ccc1C,Inhibition,=,21.86,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5184944,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1C,Inhibition,=,23.27,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5183552,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc(OC)c1,Inhibition,=,20.37,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5191236,CCN(CC)Cc1ccccc1CNC(=O)c1cc(F)cc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,32.03,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5184728,CCN(CC)Cc1ccccc1CNC(=O)c1cc(Cl)cc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,13.92,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5186949,CCN(CC)Cc1ccccc1CNC(=O)c1cc(C#N)cc(NC(=O)c2ccc(F)cc2)c1,Inhibition,=,16.91,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5185696,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc([N+](=O)[O-])c1,Inhibition,=,17.43,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5174951,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc(C(F)(F)F)c1,Inhibition,=,12.07,%,,,B,CHEMBL5137095,CHEMBL220
CHEMBL5170108,C[C@H](O)[C@H]1[C@H](OCCc2ccccc2)OC[C@@H]1C,Inhibition,,,%,,NA,B,CHEMBL5143697,CHEMBL220
CHEMBL5169629,C[C@H]1[C@H](OCCc2ccccc2)OC[C@@H]1[C@H](C)O,Inhibition,,,%,,NA,B,CHEMBL5143697,CHEMBL220
CHEMBL5193566,C[C@@H]1[C@@H](OCCc2ccccc2)O[C@H](C)[C@H]1CO,Inhibition,,,%,,NA,B,CHEMBL5143697,CHEMBL220
CHEMBL5204129,C[C@@H]1[C@H](OCCc2ccccc2)O[C@H](C)[C@H]1CO,Inhibition,,,%,,NA,B,CHEMBL5143697,CHEMBL220
CHEMBL5179402,CCOC(=O)CCC(=O)OCCc1ccccc1,Inhibition,,,%,,NA,B,CHEMBL5143697,CHEMBL220
